,abv,ibu,beer_name,style,ounces,brewery_name,city,state
823,0.052,17.0,Sunbru Kölsch,Kölsch,12.0,Four Peaks Brewing Company,Tempe, AZ
824,0.06,21.0,Kilt Lifter Scottish-Style Ale,,12.0,Four Peaks Brewing Company,Tempe, AZ
825,0.051,31.923076923076923,Pumpkin Porter,American Porter,12.0,Four Peaks Brewing Company,Tempe, AZ
826,0.042,9.0,Four Peaks Peach Ale,Fruit / Vegetable Beer,12.0,Four Peaks Brewing Company,Tempe, AZ
827,0.067,47.0,Hop Knot IPA,American IPA,12.0,Four Peaks Brewing Company,Tempe, AZ
828,0.06,21.0,Kilt Lifter Scottish-Style Ale (2009),Scottish Ale,12.0,Four Peaks Brewing Company,Tempe, AZ
829,0.052,21.77777777777778,Sunbru Kölsch,Kölsch,12.0,Four Peaks Brewing Company,Tempe, AZ
830,0.06,31.923076923076923,Four String Vanilla Porter,American Porter,12.0,Four String Brewing Company,Columbus, OH
831,0.05,28.0,Suncaster Summer Wheat,American Pale Wheat Ale,12.0,Four String Brewing Company,Columbus, OH
832,0.057,36.0,Brass Knuckle Pale Ale,American Pale Ale (APA),12.0,Four String Brewing Company,Columbus, OH
833,0.07,70.0,Big Star White IPA,American White IPA,12.0,Four String Brewing Company,Columbus, OH
834,0.0559999999999999,36.298701298701296,Old Detroit,American Amber / Red Ale,12.0,Frankenmuth Brewery,Frankenmuth, MI
835,0.069,69.0,Batch 69 IPA,American IPA,12.0,Frankenmuth Brewery,Frankenmuth, MI
836,0.055,18.0,Twisted Helles Summer Lager,Munich Helles Lager,12.0,Frankenmuth Brewery,Frankenmuth, MI
837,0.053,27.0,OktoberFiesta,,12.0,Freetail Brewing Company,San Antonio, TX
838,0.065,33.0,Texicali ,American Brown Ale,12.0,Freetail Brewing Company,San Antonio, TX
839,0.06,16.208333333333332,Pinata Protest,Witbier,12.0,Freetail Brewing Company,San Antonio, TX
840,0.042,20.0,Bat Outta Helles,Munich Helles Lager,12.0,Freetail Brewing Company,San Antonio, TX
841,0.068,36.298701298701296,Original,American Amber / Red Ale,12.0,Freetail Brewing Company,San Antonio, TX
842,0.042,10.0,Rye Wit,Witbier,12.0,Freetail Brewing Company,San Antonio, TX
843,0.059,70.0,Soul Doubt,American IPA,12.0,Freetail Brewing Company,San Antonio, TX
844,0.044,5.0,Yo Soy Un Berliner,Berliner Weissbier,12.0,Freetail Brewing Company,San Antonio, TX
845,0.04,67.63455149501661,77 Fremont Select Spring Session IPA,American IPA,12.0,Fremont Brewing Company,Seattle, WA
846,0.045,44.94117647058823,Fremont Organic Pale Ale,American Pale Ale (APA),12.0,Fremont Brewing Company,Seattle, WA
847,0.08,54.0,Abominable Ale,English Strong Ale,12.0,Fremont Brewing Company,Seattle, WA
848,0.065,35.0,Harvest Ale,Saison / Farmhouse Ale,12.0,Fremont Brewing Company,Seattle, WA
849,0.065,45.0,Fremont Summer Ale,American Pale Ale (APA),12.0,Fremont Brewing Company,Seattle, WA
850,0.0559999999999999,30.0,Universale Pale Ale,American Pale Ale (APA),12.0,Fremont Brewing Company,Seattle, WA
851,0.065,80.0,Interurban IPA,American IPA,12.0,Fremont Brewing Company,Seattle, WA
852,0.053,32.0,Gateway Kolsch Style Ale,Kölsch,12.0,French Broad Brewery,Asheville, NC
853,0.07,24.0,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,12.0,French Broad Brewery,Asheville, NC
854,0.052,42.0,13 Rebels ESB,Extra Special / Strong Bitter (ESB),12.0,French Broad Brewery,Asheville, NC
855,0.07,73.0,Salamander Slam,American IPA,16.0,Frog Level Brewing Company,Waynesville, NC
856,0.05,44.94117647058823,Cack-A-Lacky,American Pale Ale (APA),12.0,Fullsteam Brewery,Durham, NC
857,0.072,50.0,No Wake IPA,American IPA,12.0,Geneva Lake Brewing Company,Lake Geneva, WI
858,0.049,15.0,Boathouse Blonde,American Blonde Ale,12.0,Geneva Lake Brewing Company,Lake Geneva, WI
859,0.05,26.0,Cedar Point,American Amber / Red Ale,12.0,Geneva Lake Brewing Company,Lake Geneva, WI
860,0.067,70.0,Clean Shave IPA,American IPA,12.0,Glabrous Brewing Company,Pineland, ME
861,0.072,75.0,Might As Well IPL,American Pale Lager,16.0,Golden Road Brewing,Los Angeles, CA
862,0.0579999999999999,35.0,Saison Pamplemousse,Saison / Farmhouse Ale,12.0,Golden Road Brewing,Los Angeles, CA
863,0.074,74.0,2020 IPA,American IPA,16.0,Golden Road Brewing,Los Angeles, CA
864,0.08,70.0,Wolf Among Weeds IPA,American IPA,16.0,Golden Road Brewing,Los Angeles, CA
865,0.094,92.0,Better Weather IPA,American IPA,16.0,Golden Road Brewing,Los Angeles, CA
866,0.059,60.0,Point the Way IPA,American IPA,16.0,Golden Road Brewing,Los Angeles, CA
867,0.046,15.0,Golden Road Hefeweizen,Hefeweizen,16.0,Golden Road Brewing,Los Angeles, CA
868,0.068,65.0,Heal the Bay IPA,American IPA,16.0,Golden Road Brewing,Los Angeles, CA
869,0.059,60.0,Point the Way IPA,American IPA,12.0,Golden Road Brewing,Los Angeles, CA
870,0.05,21.77777777777778,Cabrillo Kölsch,Kölsch,16.0,Golden Road Brewing,Los Angeles, CA
871,0.055,20.0,Get Up Offa That Brown,American Brown Ale,16.0,Golden Road Brewing,Los Angeles, CA
872,0.08,70.0,Burning Bush Smoked IPA,American IPA,16.0,Golden Road Brewing,Los Angeles, CA
873,0.08,70.0,Wolf Among Weeds IPA (2012),American IPA,16.0,Golden Road Brewing,Los Angeles, CA
874,0.059,60.0,Point the Way IPA (2012),American IPA,16.0,Golden Road Brewing,Los Angeles, CA
875,0.046,15.0,Golden Road Hefeweizen (2012),Hefeweizen,16.0,Golden Road Brewing,Los Angeles, CA
876,0.07,11.0,Vanilla Porter,American Porter,16.0,Gonzo's BiggDogg Brewing,Kalamazoo, MI
877,0.07,70.0,Descender IPA,American IPA,12.0,Good Life Brewing Company,Bend, OR
878,0.06,18.0,Sweet As Pacific Ale,American Pale Wheat Ale,12.0,Good Life Brewing Company,Bend, OR
879,0.0559999999999999,36.0,Good People Pale Ale,American Pale Ale (APA),12.0,Good People Brewing Company,Birmingham, AL
880,0.093,103.0,Snake Handler Double IPA,American Double / Imperial IPA,12.0,Good People Brewing Company,Birmingham, AL
881,0.06,54.0,Coffee Oatmeal Stout,Oatmeal Stout,12.0,Good People Brewing Company,Birmingham, AL
882,0.06,64.0,Good People IPA,American IPA,12.0,Good People Brewing Company,Birmingham, AL
883,0.0579999999999999,36.0,Good People American Brown Ale,American Brown Ale,12.0,Good People Brewing Company,Birmingham, AL
884,0.055,40.0,Mountain Rescue Pale Ale,American Pale Ale (APA),12.0,Goodlife Brewing Co.,Bend, OR
885,0.059,55.0,Goose Island India Pale Ale,American IPA,12.0,Goose Island Brewery Company,Chicago, IL
886,0.054,30.0,312 Urban Pale Ale,American Pale Ale (APA),16.0,Goose Island Brewing Company,Chicago, IL
887,0.054,30.0,312 Urban Pale Ale,American Pale Ale (APA),12.0,Goose Island Brewing Company,Chicago, IL
888,0.042,18.0,312 Urban Wheat Ale,American Pale Wheat Ale,16.0,Goose Island Brewing Company,Chicago, IL
889,0.042,18.0,312 Urban Wheat Ale,American Pale Wheat Ale,12.0,Goose Island Brewing Company,Chicago, IL
890,0.042,20.0,312 Urban Wheat Ale (2012),American Pale Wheat Ale,12.0,Goose Island Brewing Company,Chicago, IL
891,0.052,19.0,Beaver Logger,American Pale Lager,12.0,Gore Range Brewery,Edwards, CO
892,0.05,20.688524590163933,White Water Wheat,American Pale Wheat Ale,12.0,Grand Canyon Brewing Company,Williams, AZ
893,0.052,23.285714285714285,Grand Canyon American Pilsner,American Pilsner,12.0,Grand Canyon Brewing Company,Williams, AZ
894,0.054,36.298701298701296,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,12.0,Grand Canyon Brewing Company,Williams, AZ
895,0.043,21.0,Monarch Classic American Wheat,American Pale Wheat Ale,12.0,Grapevine Craft Brewery,Farmers Branch, TX
896,0.049,21.0,Sir William's English Brown Ale,English Brown Ale,12.0,Grapevine Craft Brewery,Farmers Branch, TX
897,0.055,35.0,Lakefire Rye Pale Ale,American Pale Ale (APA),12.0,Grapevine Craft Brewery,Farmers Branch, TX
898,0.053,22.0,Beer Agent Re-Ignition,American Blonde Ale,16.0,Great Crescent Brewery,Aurora, IN
899,0.057,18.0,Cherry Ale,Fruit / Vegetable Beer,16.0,Great Crescent Brewery,Aurora, IN
900,0.0559999999999999,33.0,Bourbon Barrel Aged Coconut Porter,American Porter,16.0,Great Crescent Brewery,Aurora, IN
901,0.062,60.0,Great Crescent IPA,American IPA,16.0,Great Crescent Brewery,Aurora, IN
902,0.057,27.0,Aurora Lager,Dortmunder / Export Lager,16.0,Great Crescent Brewery,Aurora, IN
903,0.053,22.0,Great Crescent Blonde Ale,American Blonde Ale,16.0,Great Crescent Brewery,Aurora, IN
904,0.0559999999999999,33.0,Great Crescent Coconut Porter,American Porter,16.0,Great Crescent Brewery,Aurora, IN
905,0.057,25.0,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,16.0,Great Crescent Brewery,Aurora, IN
906,0.045,36.0,Great Crescent Brown Ale,American Brown Ale,16.0,Great Crescent Brewery,Aurora, IN
907,0.057,18.0,Cherry Ale (1),Fruit / Vegetable Beer,16.0,Great Crescent Brewery,Aurora, IN
908,0.057,27.0,Aurora Lager (2011),Dortmunder / Export Lager,16.0,Great Crescent Brewery,Aurora, IN
909,0.06,25.0,Frosted Fields Winter Wheat,American Dark Wheat Ale,16.0,Great Crescent Brewery,Aurora, IN
910,0.051,13.0,Great Crescent Belgian Style Wit,Witbier,16.0,Great Crescent Brewery,Aurora, IN
911,0.075,65.0,Bourbon's Barrel Stout,American Stout,16.0,Great Crescent Brewery,Aurora, IN
912,0.08,66.0,Great Crescent Stout,English Stout,16.0,Great Crescent Brewery,Aurora, IN
913,0.0559999999999999,33.0,Great Crescent Coconut Porter (2012),American Porter,16.0,Great Crescent Brewery,Aurora, IN
914,0.057,23.0,Great Crescent Dark Lager,Euro Dark Lager,16.0,Great Crescent Brewery,Aurora, IN
915,0.042,26.0,Great Crescent Mild Ale,English Dark Mild Ale,16.0,Great Crescent Brewery,Aurora, IN
916,0.062,60.0,Great Crescent IPA (2011),American IPA,16.0,Great Crescent Brewery,Aurora, IN
917,0.053,22.0,Great Crescent Blonde Ale (2011),American Blonde Ale,16.0,Great Crescent Brewery,Aurora, IN
918,0.05,44.94117647058823,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),12.0,Great Divide Brewing Company,Denver, CO
919,0.087,40.0,Hibernation Ale,Old Ale,12.0,Great Divide Brewing Company,Denver, CO
920,0.061,20.688524590163933,Whitewater,American Pale Wheat Ale,12.0,Great Divide Brewing Company,Denver, CO
921,0.071,67.63455149501661,Rumble,American IPA,12.0,Great Divide Brewing Company,Denver, CO
922,0.083,23.5,Orabelle,Tripel,12.0,Great Divide Brewing Company,Denver, CO
923,0.05,67.63455149501661,Lasso,American IPA,12.0,Great Divide Brewing Company,Denver, CO
924,0.095,75.0,Yeti  Imperial Stout,Russian Imperial Stout,12.0,Great Divide Brewing Company,Denver, CO
925,0.073,28.39130434782609,Colette,Saison / Farmhouse Ale,12.0,Great Divide Brewing Company,Denver, CO
926,0.071,67.63455149501661,Titan IPA,American IPA,12.0,Great Divide Brewing Company,Denver, CO
927,0.045,15.0,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,24.0,Great Northern Brewing Company,Whitefish, MT
928,0.045,15.0,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,12.0,Great Northern Brewing Company,Whitefish, MT
929,0.052,49.0,Commotion APA,American Pale Ale (APA),12.0,Great Raft Brewing Company,Shreveport, LA
930,0.052,26.75,Southern Drawl Pale Lager,American Pale Lager,12.0,Great Raft Brewing Company,Shreveport, LA
931,0.05,5.0,Chickawawa Lemonale,Fruit / Vegetable Beer,12.0,Great River Brewery,Davenport, IA
932,0.07,22.0,Barrel Aged Farmer,American Brown Ale,16.0,Great River Brewery,Davenport, IA
933,0.048,20.983606557377048,Great River Golden Ale,American Blonde Ale,12.0,Great River Brewery,Davenport, IA
934,0.048,20.983606557377048,Dirty Blonde Chocolate Ale,American Blonde Ale,12.0,Great River Brewery,Davenport, IA
935,0.048,20.0,Dos Pistolas,Vienna Lager,12.0,Great River Brewery,Davenport, IA
936,0.05,30.0,Owney Irish Style Red Ale,Irish Red Ale,16.0,Great River Brewery,Davenport, IA
937,0.06,24.357142857142858,Aaah Bock Lager,Vienna Lager,16.0,Great River Brewery,Davenport, IA
938,0.055,10.0,Widespread Wit,Witbier,16.0,Great River Brewery,Davenport, IA
939,0.054,30.0,Roller Dam Red Ale,Irish Red Ale,16.0,Great River Brewery,Davenport, IA
940,0.053,48.0,483 Pale Ale,American Pale Ale (APA),16.0,Great River Brewery,Davenport, IA
941,0.09,99.0,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,16.0,Great River Brewery,Davenport, IA
942,0.07,22.0,Farmer Brown Ale,American Brown Ale,16.0,Great River Brewery,Davenport, IA
943,0.07,70.0,Big Cock IPA,American IPA,16.0,Great River Brewery,Davenport, IA
944,0.059,25.0,Oktoberfest,Märzen / Oktoberfest,16.0,Great River Brewery,Davenport, IA
945,0.048,25.0,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,16.0,Great River Brewery,Davenport, IA
946,0.06,36.0,Redband Stout,American Stout,16.0,Great River Brewery,Davenport, IA
947,0.053,48.0,483 Pale Ale (2010),American Pale Ale (APA),16.0,Great River Brewery,Davenport, IA
948,0.054,30.0,Roller Dam Red Ale (2010),Irish Red Ale,16.0,Great River Brewery,Davenport, IA
949,0.05,30.0,Pablo Beach Pale Ale,American Pale Ale (APA),12.0,Green Room Brewing,Jacksonville, FL
950,0.057,44.0,Wild Trail Pale Ale,American Pale Ale (APA),12.0,Greenbrier Valley Brewing Company,Lewisburg, WV
951,0.067,71.0,Mothman Black IPA,American Black Ale,12.0,Greenbrier Valley Brewing Company,Lewisburg, WV
952,0.0579999999999999,22.904761904761905,Autumn Winds Fest Beer,Märzen / Oktoberfest,16.0,Grey Sail Brewing Company,Westerly, RI
953,0.085,69.0,Captain's Daughter,American Double / Imperial IPA,12.0,Grey Sail Brewing Company,Westerly, RI
954,0.0579999999999999,22.904761904761905,Autumn Winds,Märzen / Oktoberfest,16.0,Grey Sail Brewing of Rhode Island,Westerly, RI
955,0.06,54.0,Flying Jenny Extra Pale Ale,American Pale Ale (APA),12.0,Grey Sail Brewing of Rhode Island,Westerly, RI
956,0.04,20.0,Hazy Day Belgian-Style Wit,Witbier,16.0,Grey Sail Brewing of Rhode Island,Westerly, RI
957,0.055,20.983606557377048,Bring Back the Beach Blonde Ale,American Blonde Ale,16.0,Grey Sail Brewing of Rhode Island,Westerly, RI
958,0.06,34.0,Leaning Chimney Smoked Porter,American Porter,16.0,Grey Sail Brewing of Rhode Island,Westerly, RI
959,0.06,54.0,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),12.0,Grey Sail Brewing of Rhode Island,Westerly, RI
960,0.049,22.0,Flagship Ale,Cream Ale,12.0,Grey Sail Brewing of Rhode Island,Westerly, RI
961,0.045,6.0,Mr. Blue Sky,American Pale Wheat Ale,16.0,Griffin Claw Brewing Company,Birmingham, MI
962,0.065,24.625,3 Scrooges,Winter Warmer,16.0,Griffin Claw Brewing Company,Birmingham, MI
963,0.05,25.0,Screamin’ Pumpkin,Pumpkin Ale,16.0,Griffin Claw Brewing Company,Birmingham, MI
964,0.05,35.0,Grand Trunk Bohemian Pils,Czech Pilsener,16.0,Griffin Claw Brewing Company,Birmingham, MI
965,0.065,25.0,El Rojo,American Amber / Red Ale,16.0,Griffin Claw Brewing Company,Birmingham, MI
966,0.075,67.63455149501661,Norm's Raggedy Ass IPA,American IPA,16.0,Griffin Claw Brewing Company,Birmingham, MI
967,0.05,35.0,Grind Line,American Pale Ale (APA),16.0,Griffin Claw Brewing Company,Birmingham, MI
968,0.04,55.0,Norm's Gateway IPA,American IPA,12.0,Griffin Claw Brewing Company,Birmingham, MI
969,0.09,23.5,Lemon Shandy Tripel,Tripel,16.0,Griffin Claw Brewing Company,Birmingham, MI
970,0.063,43.0,Little Red Cap,Altbier,12.0,Grimm Brothers Brewhouse,Loveland, CO
971,0.069,67.0,Supergoose IPA,American IPA,12.0,Hale's Ales,Seattle, WA
972,0.047,44.94117647058823,Hale's Pale American Ale,American Pale Ale (APA),12.0,Hale's Ales,Seattle, WA
973,0.07,67.63455149501661,Heyoka IPA,American IPA,16.0,Half Acre Beer Company,Chicago, IL
974,0.08,85.0,Guest Lager,American Double / Imperial Pilsner,16.0,Half Acre Beer Company,Chicago, IL
975,0.057,34.1764705882353,Pony Pilsner,German Pilsener,16.0,Half Acre Beer Company,Chicago, IL
976,0.055,20.688524590163933,Akari Shogun American Wheat Ale,American Pale Wheat Ale,16.0,Half Acre Beer Company,Chicago, IL
977,0.06,54.71428571428572,Meat Wave,English India Pale Ale (IPA),16.0,Half Acre Beer Company,Chicago, IL
978,0.06,29.894736842105264,Over Ale,American Brown Ale,16.0,Half Acre Beer Company,Chicago, IL
979,0.042,20.983606557377048,Gossamer Golden Ale,American Blonde Ale,16.0,Half Acre Beer Company,Chicago, IL
980,0.052,44.94117647058823,Daisy Cutter Pale Ale,American Pale Ale (APA),16.0,Half Acre Beer Company,Chicago, IL
981,0.07,40.0,Pursuit,American IPA,12.0,Half Full Brewery,Stamford, CT
982,0.052,18.0,Half Full Bright Ale,American Blonde Ale,12.0,Half Full Brewery,Stamford, CT
983,0.046,17.0,Orange Wheat,Fruit / Vegetable Beer,12.0,Hangar 24 Craft Brewery,Redlands, CA
984,0.043,14.0,Hangar 24 Helles Lager,Munich Helles Lager,12.0,Hangar 24 Craft Brewery,Redlands, CA
985,0.075,70.0,The Great Return,American IPA,16.0,Hardywood Park Craft Brewery,Richmond, VA
986,0.044,18.0,Hardywood Cream Ale,Cream Ale,12.0,Hardywood Park Craft Brewery,Richmond, VA
987,0.0559999999999999,55.0,Capital Trail Pale Ale,American Pale Ale (APA),12.0,Hardywood Park Craft Brewery,Richmond, VA
988,0.052,15.0,UFO Gingerland,Herbed / Spiced Beer,12.0,Harpoon Brewery,Boston, MA
989,0.062,45.0,The Long Thaw White IPA,American White IPA,12.0,Harpoon Brewery,Boston, MA
990,0.048,40.912020006176114,Honey Cider,Cider,12.0,Harpoon Brewery,Boston, MA
991,0.05,28.0,Harpoon Summer Beer,Kölsch,12.0,Harpoon Brewery,Boston, MA
992,0.059,42.0,Harpoon IPA,American IPA,12.0,Harpoon Brewery,Boston, MA
993,0.059,20.0,UFO Pumpkin,Pumpkin Ale,12.0,Harpoon Brewery,Boston, MA
994,0.055,30.0,Harpoon Octoberfest,Märzen / Oktoberfest,12.0,Harpoon Brewery,Boston, MA
995,0.059,42.0,Harpoon IPA (2012),American IPA,12.0,Harpoon Brewery,Boston, MA
996,0.05,28.0,Harpoon Summer Beer (2012),Kölsch,12.0,Harpoon Brewery,Boston, MA
997,0.048,10.0,UFO White,American Pale Wheat Ale,12.0,Harpoon Brewery,Boston, MA
998,0.05,28.0,Harpoon Summer Beer (2010),Kölsch,12.0,Harpoon Brewery,Boston, MA
999,0.059,42.0,Harpoon IPA (2010),American IPA,12.0,Harpoon Brewery,Boston, MA
1000,0.048,16.208333333333332,Beltian White,Witbier,12.0,Harvest Moon Brewing Company,Belt, MT
1001,0.049,20.983606557377048,Kaua'i Golden Ale,American Blonde Ale,12.0,Hawai'i Nui Brewing Co.,Hilo, HI
1002,0.054,44.94117647058823,Sunset Amber,American Pale Ale (APA),12.0,Hawai'i Nui Brewing Co.,Hilo, HI
1003,0.064,29.894736842105264,Hapa Brown Ale,American Brown Ale,19.2,Hawai'i Nui Brewing Co.,Hilo, HI
1004,0.064,29.894736842105264,Hapa Brown Ale,American Brown Ale,12.0,Hawai'i Nui Brewing Co.,Hilo, HI
1005,0.083,40.912020006176114,Southern Cross,Flanders Red Ale,19.2,Hawai'i Nui Brewing Co.,Hilo, HI
1006,0.076,65.0,Groupe G,Belgian IPA,16.0,Headlands Brewing Company,Mill Valley, CA
1007,0.062,40.0,Pt. Bonita Rustic Lager,American Pale Lager,16.0,Headlands Brewing Company,Mill Valley, CA
1008,0.088,77.0,Hill 88 Double IPA,American Double / Imperial IPA,16.0,Headlands Brewing Company,Mill Valley, CA
1009,0.072,45.0,Loose Cannon,American IPA,12.0,Heavy Seas Beer,Halethorpe, MD
1010,0.06,30.0,AARGHtoberfest!,Märzen / Oktoberfest,12.0,Heavy Seas Beer,Halethorpe, MD
1011,0.06,20.33333333333333,Davy Jones Lager,Cream Ale,12.0,Heavy Seas Beer,Halethorpe, MD
1012,0.063,30.0,Grazias,Cream Ale,16.0,Hess Brewing Company,San Diego, CA
1013,0.08,86.0,Habitus IPA,American IPA,16.0,Hess Brewing Company,San Diego, CA
1014,0.099,85.0,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,16.0,Hess Brewing Company,San Diego, CA
1015,0.063,21.0,The Golden One,American Pilsner,12.0,High Hops Brewery,Windsor, CO
1016,0.07,68.0,The Power of Zeus,American Pale Ale (APA),12.0,High Hops Brewery,Windsor, CO
1017,0.044,22.0,Tonganoxie Honey Wheat,American Pale Wheat Ale,12.0,High Noon Saloon And Brewery,Leavenworth, KS
1018,0.045,14.2,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12.0,High Noon Saloon And Brewery,Leavenworth, KS
1019,0.055,36.298701298701296,Annie's Amber Ale,American Amber / Red Ale,12.0,High Noon Saloon And Brewery,Leavenworth, KS
1020,0.045,32.0,The 12th Can™,American Pale Ale (APA),16.0,Hilliard's Beer,Seattle, WA
1021,0.055,34.0,Hilliard's Pils,Czech Pilsener,16.0,Hilliard's Beer,Seattle, WA
1022,0.049,20.0,Hilliard's Blonde,American Blonde Ale,16.0,Hilliard's Beer,Seattle, WA
1023,0.055,60.0,Hilliard's Amber Ale,American Amber / Red Ale,16.0,Hilliard's Beer,Seattle, WA
1024,0.066,30.0,Hilliard's Saison,Saison / Farmhouse Ale,16.0,Hilliard's Beer,Seattle, WA
1025,0.042,48.833333333333336,White Cap White IPA,American White IPA,16.0,Hinterland Brewery,Green Bay, WI
